TransactionID,Timestamp,CustomerID,Name,Surname,Shipping_State,Item,Description,Retail_Price,Loyalty_Discount
112535,12/13/16 02:13,100000003,Liam,Brown,Arizona,1737807900,Tie,68.64,0.09
112534,12/13/16 02:12,200000426,Andrew,Jackson,Texas,2963300774,Sweatshirt,75.81,0.1
112533,12/13/16 02:10,100000641,Amanda,Payne,Virginia,2113413915,Shorts,59.33,0.1
112532,12/13/16 02:05,200000646,Liam,Rutherford,Louisiana,6388591017,Baby Quilt,100.68,0.02
112531,12/13/16 02:04,400000449,Edward,Buckland,Oregon,6511971572,Sleeping Bag,47.88,0.06
112530,12/13/16 02:04,300000553,Zoe,Ferguson,Illinoi,6511971572,Sleeping Bag,47.88,0.06
112529,12/13/16 02:04,100000144,Sean,Bell,Ohio,3890778939,Suit & 2 pc Dress,125.16,0.02
112528,12/13/16 02:03,200000257,Justin,Underwood,Michigan,2491559336,Jeans,104.79,0.05
112527,12/13/16 02:02,100000455,Eric,Henderson,Nebraska,8213207925,Underwear & Boxers,23.76,0.05
112526,12/13/16 02:01,200000046,Lisa,Berry,Utah,8694351166,Chair Cover,38.87,0
112525,12/13/16 02:00,100000928,Stephen,Glover,Ohio,6660530324,Washcloth,35.14,0.08
112524,12/13/16 02:00,100000246,Justin,Paterson,North Carolina,3305177499,Coveralls (long sleeve),95.88,0.01
112523,12/13/16 01:59,100000640,David,Arnold,Wisconsin,2240469836,Slippers,35.82,0.1
112522,12/13/16 01:56,100000141,Angela,Wright,New Mexico,1737807900,Tie,68.64,0.06
112521,12/13/16 01:54,100000451,Tracey,Thomson,North Carolina,2926937052,Washcloth,10.78,0.03
112520,12/13/16 01:54,200000108,Piers,Quinn,Illinoi,7690258628,Baby Blanket,21.93,0.03
112519,12/13/16 01:51,400000027,Rachel,McGrath,Utah,5145202479,Crib Sheet,9.9,0.09
112518,12/13/16 01:51,100000760,Keith,Walker,Minnesota,3452086694,Bra,38.87,0.09
112517,12/13/16 01:51,200000762,Andrea,Robertson,South Dakota,8619953091,Pillowcase,18.96,0.04
112516,12/13/16 01:47,100000421,Kimberly,Wallace,Idaho,1336619171,Slacks,63.84,0.05
112515,12/13/16 01:43,100000520,Joan,Clarkson,Missouri,4391642886,Men's Pajama Set,83.79,0.07
112514,12/13/16 01:43,100000854,Carl,Clark,Kentucky,5509524170,Couch Cover,86.68,0.02
112513,12/13/16 01:42,200000386,Edward,Marshall,Kentucky,2240469836,Slippers,35.82,0.01
112512,12/13/16 01:39,100000097,Heather,Wallace,Wisconsin,1625450539,Dress,54.89,0.09
112511,12/13/16 01:39,100000883,Sarah,Skinner,Florida,1893735141,Socks,115.5,0.04
112510,12/13/16 01:38,400000625,Eric,Oliver,New Mexico,7010679527,Blanket,63.84,0.01
112509,12/13/16 01:38,100000453,Kimberly,Clark,Nevada,4619440506,Shorts,69.75,0.06
112508,12/13/16 01:34,100000292,Karen,Glover,Oklahoma,3890778939,Suit & 2 pc Dress,125.16,0.05
112507,12/13/16 01:33,200000347,Jake,Manning,Nevada,6719567315,Blouse,47.88,0.02
112506,12/13/16 01:27,300000367,Karen,Gray,West Virginia,2363094138,Short Overalls,71.82,0.02
112505,12/13/16 01:26,300000913,Dan,Robertson,Nebraska,9916068026,Gowns/Pajamas,118.14,0.1
112504,12/13/16 01:26,100000119,Vanessa,Lyman,Connecticut,1893735141,Socks,115.5,0.01
112503,12/13/16 01:25,200000033,Grace,Chapman,Minnesota,8694351166,Chair Cover,38.87,0.07
112502,12/13/16 01:23,100000782,Penelope,Rampling,Oregon,6697166886,Coat,159.8,0.08
112501,12/13/16 01:23,100000280,Stephanie,Ogden,Ohio,6182617964,Long Gown,97.11,0.07
112500,12/13/16 01:21,200000417,Andrew,Murray,Louisiana,1336619171,Slacks,63.84,0.03
112499,12/13/16 01:18,100000378,Harry,Manning,Iowa,6548962456,Dust Ruffle,65.79,0.06
112498,12/13/16 01:16,100000013,Ryan,MacDonald,Delaware,9280265561,Coat/Jacket,59.85,0.08
112497,12/13/16 01:15,100000135,Piers,King,Maryland,5480721202,Shirt,67.83,0.03
112496,12/13/16 01:13,100000086,Matt,McGrath,New Mexico,6182617964,Long Gown,97.11,0.08
112495,12/13/16 01:12,400000795,Amanda,King,Florida,7270957383,Scarf,29.85,0.1
112494,12/13/16 01:12,200000100,Carolyn,Robertson,North Carolina,5187373849,Short Slip,12.87,0.1
112493,12/13/16 01:11,100000518,Penelope,Metcalfe,Hawaii,8262662751,Suit,109.89,0.09
112492,12/13/16 01:10,200000924,Gabrielle,Blake,Oklahoma,5736433915,Mattress Cover,65.78,0.06
112491,12/13/16 01:10,200000864,Harry,Hardacre,Tennessee,3390230025,Top,33.48,0.1
112490,12/13/16 01:07,100000252,Nicholas,Lyman,North Carolina,3382973348,Top,81.76,0.09
112489,12/13/16 01:07,400000554,Carol,Marshall,Wyomin,5480721202,Shirt,67.83,0.09
112488,12/13/16 01:05,300000687,Tim,Vance,Texas,1988250904,Coat,74.16,0.1
112487,12/13/16 01:04,200000664,Harry,Hodges,North Carolina,7645888340,Bath Mat,5.6,0.07
112486,12/13/16 01:02,100000906,Caroline,Robertson,Illinoi,7010679527,Blanket,63.84,0
112485,12/13/16 01:02,200000619,Alexander,Abraham,Texas,8948840620,Gloves,19.8,0.03
112484,12/13/16 01:02,100000207,Blake,Berry,Mississippi,8694351166,Chair Cover,38.87,0.08
112483,12/13/16 01:01,300000468,Jasmine,Allan,Montan,6917448328,Socks,8.82,0.01
112482,12/13/16 01:01,200000033,Grace,Chapman,Minnesota,3819369487,Dish Towel,7.84,0.07
112481,12/13/16 00:59,100000722,Katherine,Paterson,Maryland,5127562193,Robe,95.76,0.04
112480,12/13/16 00:58,100000707,David,Graham,Iowa,3132788435,Coat,30.06,0.1
112479,12/13/16 00:58,100000341,Jasmine,Greene,New Mexico,1940915493,Long Gown,68.77,0.06
112478,12/13/16 00:58,200000820,Lucas,Walsh,Washington,4327321762,Dress,69.75,0.09
112477,12/13/16 00:58,100000172,Nicholas,Greene,Washington,5736433915,Mattress Cover,65.78,0
112476,12/13/16 00:56,200000904,Ryan,Gray,West Virginia,1737807900,Tie,68.64,0.1
112475,12/13/16 00:55,100000572,David,Stewart,Virginia,9195451761,Hand Towel,51.66,0.06
112474,12/13/16 00:53,300000702,Diane,Underwood,Maryland,7425260271,Mattress Cover,35.44,0.03
112473,12/13/16 00:53,100000229,Yvonne,Johnston,Wyomin,6991736764,Pillow Sham,19.8,0.04
112472,12/13/16 00:52,100000280,Stephanie,Ogden,Ohio,3126356136,Formal Dress,99.9,0.07
112471,12/13/16 00:51,300000778,Christopher,McGrath,Maine,1160651321,Coat,93.9,0.08
112470,12/13/16 00:49,300000487,Heather,Ross,Connecticut,7010679527,Blanket,63.84,0.05
112469,12/13/16 00:48,300000752,Melanie,Buckland,Indiana,6511971572,Sleeping Bag,47.88,0
112468,12/13/16 00:46,300000852,Kevin,Parsons,Mississippi,8675740287,Baby Quilt,47.76,0.03
112467,12/13/16 00:46,400000769,Jason,Walker,Kentucky,6917448328,Socks,8.82,0.03
112466,12/13/16 00:44,100000502,Pippa,Johnston,Oregon,4924918902,T-shirt,62.79,0.04
112465,12/13/16 00:42,300000427,Dominic,Welch,Michigan,5480721202,Shirt,67.83,0.04
112464,12/13/16 00:38,200000661,Lucas,Abraham,Louisiana,2248992375,Sweater,61.38,0
112463,12/13/16 00:37,100000156,Charles,Roberts,Florida,3135576553,Underwear,5.88,0.06
112462,12/13/16 00:37,200000361,Charles,Tucker,North Carolina,5127562193,Robe,95.76,0.09
112461,12/13/16 00:37,100000122,Jacob,Payne,Alabama,1319286996,Gowns/Pajamas,47.43,0
112460,12/13/16 00:35,200000140,Keith,Harris,Washington,8213207925,Underwear & Boxers,23.76,0.03
112459,12/13/16 00:34,300000006,Ava,Coleman,Kentucky,4584868492,T-shirt,61.38,0.04
112458,12/13/16 00:34,200000897,Boris,Nash,Texas,8694351166,Chair Cover,38.87,0.08
112457,12/13/16 00:33,300000888,Pippa,Gray,New Mexico,5509524170,Couch Cover,86.68,0
112456,12/13/16 00:32,100000475,Kevin,James,Hawaii,6660530324,Washcloth,35.14,0.09
112455,12/13/16 00:32,400000514,Michael,Henderson,Massachusetts,4622769035,Short Gown,78,0.08
112454,12/13/16 00:29,300000595,Joe,Ogden,Nebraska,6697166886,Coat,159.8,0.08
112453,12/13/16 00:28,100000290,Joe,May,Kentucky,7425260271,Mattress Cover,35.44,0.07
112452,12/13/16 00:27,300000539,Julia,Allan,Indiana,8143229140,Shower Shoes,27.86,0.04
112451,12/13/16 00:27,200000046,Lisa,Berry,Utah,6719567315,Blouse,47.88,0
112450,12/13/16 00:25,100000518,Penelope,Metcalfe,Hawaii,2113413915,Shorts,59.33,0.09
112449,12/13/16 00:25,300000634,Heather,Mackay,New York,6917448328,Socks,8.82,0.04
112448,12/13/16 00:21,100000745,Victor,Wilson,Nebraska,3305177499,Coveralls (long sleeve),95.88,0.08
112447,12/13/16 00:21,200000866,James,Gibson,New Jersey,3305177499,Coveralls (long sleeve),95.88,0.1
112446,12/13/16 00:20,100000850,Austin,Chapman,Iowa,5736433915,Mattress Cover,65.78,0.06
112445,12/13/16 00:15,100000059,Phil,Randall,Michigan,9313710898,Dish Towel,32.23,0.06
112444,12/13/16 00:14,100000709,Angela,Lawrence,Washington,5310615417,Tie,41.79,0.02
112443,12/13/16 00:12,200000811,Sonia,Peters,Minnesota,3135576553,Underwear,5.88,0
112442,12/13/16 00:12,100000031,Megan,Bell,Alabama,6511971572,Sleeping Bag,47.88,0.03
112441,12/13/16 00:11,200000046,Lisa,Berry,Utah,6917448328,Socks,8.82,0
112440,12/13/16 00:10,200000465,Una,Lawrence,Iowa,3132788435,Coat,30.06,0.09
112439,12/13/16 00:10,200000647,Liam,Wright,North Carolina,8068199275,Slacks,87.78,0
112438,12/13/16 00:09,100000001,Simon,Walsh,Oregon,6511971572,Sleeping Bag,47.88,0.1
112437,12/13/16 00:09,300000852,Kevin,Parsons,Mississippi,4584868492,T-shirt,61.38,0.03
112436,12/13/16 00:08,100000185,Cameron,Short,Arkansas,6697166886,Coat,159.8,0.08
112435,12/13/16 00:07,100000086,Matt,McGrath,New Mexico,8269421724,Long Overalls,124.75,0.08
112434,12/13/16 00:07,100000247,Claire,Dickens,Indiana,2876522496,Jacket,99.8,0.09
112433,12/13/16 00:07,100000885,Vanessa,Manning,Maryland,5509524170,Couch Cover,86.68,0.07
112432,12/13/16 00:05,300000393,Lily,Lyman,New Hampshire,7463357829,Infant 2 Piece Set,49.8,0.02
112431,12/13/16 00:04,100000311,Lucas,Avery,Vermont,1303837083,Suit,19.4,0.07
112430,12/13/16 00:03,100000547,Sue,Baker,Mississippi,1336619171,Slacks,63.84,0
112429,12/13/16 00:02,100000559,Grace,Mills,Massachusetts,9166887914,Sweater,95.76,0.09
112428,12/13/16 00:01,100000710,Julia,Harris,Massachusetts,1082405301,Blazer,119.76,0.03
112427,12/13/16 00:01,200000774,Blake,Vance,California,9916068026,Gowns/Pajamas,118.14,0.09
112426,12/12/16 23:58,300000688,Wendy,Piper,Alabama,6719567315,Blouse,47.88,0.1
112425,12/12/16 23:56,100000919,Natalie,Duncan,New Mexico,5127562193,Robe,95.76,0.07
112424,12/12/16 23:56,200000903,Jake,Peters,Georgia,9862518267,Socks,10.84,0.1
112423,12/12/16 23:54,200000481,Joan,Gray,Minnesota,5480721202,Shirt,67.83,0.04
112422,12/12/16 23:52,100000898,Samantha,Ross,Montan,5480721202,Shirt,67.83,0.02
112421,12/12/16 23:52,200000863,Theresa,Quinn,Utah,8713824671,Infant 2 Piece Set,48.6,0.1
112420,12/12/16 23:51,200000775,Warren,Roberts,Arkansas,8619953091,Pillowcase,18.96,0.06
112419,12/12/16 23:50,200000164,Claire,Walsh,Idaho,4291344502,Long Overalls,55.62,0.09
112418,12/12/16 23:50,100000899,Amelia,Parsons,Wyomin,4924918902,T-shirt,62.79,0.07
112417,12/12/16 23:50,100000202,Fiona,Underwood,Louisiana,6511971572,Sleeping Bag,47.88,0.1
112416,12/12/16 23:50,300000687,Tim,Vance,Texas,5997626126,Coat/Jacket,39.55,0.1
112415,12/12/16 23:49,100000084,Dylan,Fraser,South Carolina,9730446421,Blazer,103.3,0.07
112414,12/12/16 23:49,200000387,Christian,Blake,Colorado,6660530324,Washcloth,35.14,0.03
112413,12/12/16 23:46,100000005,Deirdre,Pullman,Pennsylvani,2178891798,Hand Towel,18.17,0.1
112412,12/12/16 23:46,100000285,Matt,Black,Maine,5145202479,Crib Sheet,9.9,0.08
112411,12/12/16 23:44,200000800,Nathan,Vaughan,Texas,9195451761,Hand Towel,51.66,0.04
112410,12/12/16 23:44,200000350,Isaac,Kelly,Minnesota,8713824671,Infant 2 Piece Set,48.6,0.06
112409,12/12/16 23:44,400000113,Tim,Hardacre,New York,2153011099,Gown & Robe Set,99.8,0.03
112408,12/12/16 23:43,100000314,Nicola,Clarkson,West Virginia,6697166886,Coat,159.8,0
112407,12/12/16 23:43,100000214,Faith,McDonald,Mississippi,4291344502,Long Overalls,55.62,0.01
112406,12/12/16 23:37,100000061,Kylie,Howard,Minnesota,8213207925,Underwear & Boxers,23.76,0.1
112405,12/12/16 23:30,400000914,Anna,Randall,New Jersey,8058527540,Jeans,35.91,0.05
112404,12/12/16 23:30,200000865,Kimberly,Cornish,Kentucky,5050067655,Bottoms,66.96,0.01
112403,12/12/16 23:30,200000775,Warren,Roberts,Arkansas,9862518267,Socks,10.84,0.06
112402,12/12/16 23:29,100000603,Jane,Walker,Massachusetts,3495221948,Suit & 2 pc Dress,38.12,0.01
112401,12/12/16 23:28,100000188,Pippa,Mathis,North Dakota,2430071492,Dust Ruffle,41.86,0.04
112400,12/12/16 23:28,200000644,Tim,Marshall,New Hampshire,5857761910,Gowns/Pajamas,28.14,0.09
112399,12/12/16 23:23,100000436,Bella,Hemmings,Arkansas,8864799421,Valance,31.8,0.01
112398,12/12/16 23:23,200000102,Emma,Piper,Georgia,9862518267,Socks,10.84,0.08
112397,12/12/16 23:23,400000396,Fiona,Buckland,Mississippi,3126356136,Formal Dress,99.9,0.08
112396,12/12/16 23:22,200000683,Piers,Gray,New York,4391642886,Men's Pajama Set,83.79,0.07
112395,12/12/16 23:19,100000839,Nathan,Kerr,Maine,8694351166,Chair Cover,38.87,0.1
112394,12/12/16 23:19,100000155,Tim,Arnold,Louisiana,2363094138,Short Overalls,71.82,0.01
112393,12/12/16 23:18,100000883,Sarah,Skinner,Florida,2248992375,Sweater,61.38,0.04
112392,12/12/16 23:18,300000719,Sebastian,North,Maryland,2153011099,Gown & Robe Set,99.8,0.01
112391,12/12/16 23:17,300000530,Chloe,Hill,Maine,8619953091,Pillowcase,18.96,0.05
112390,12/12/16 23:17,100000193,Jane,Wright,North Carolina,5187373849,Short Slip,12.87,0.08
112389,12/12/16 23:13,100000217,Carolyn,Hart,Pennsylvani,2240469836,Slippers,35.82,0.06
112388,12/12/16 23:13,100000617,Evan,Metcalfe,Pennsylvani,4538875409,Couch Cover,79.8,0.04
112387,12/12/16 23:12,300000767,Chloe,Bond,West Virginia,8619953091,Pillowcase,18.96,0.01
112386,12/12/16 23:12,100000215,Alan,Murray,West Virginia,8068199275,Slacks,87.78,0.05
112385,12/12/16 23:08,100000314,Nicola,Clarkson,West Virginia,2210750188,Blazer,119.76,0
112384,12/12/16 23:00,100000199,Jasmine,Terry,Kentucky,7502168586,Baby Quilt,38.06,0.03
112383,12/12/16 22:59,100000083,Paul,Mackay,Illinoi,4391642886,Men's Pajama Set,83.79,0
112382,12/12/16 22:58,100000219,Alexander,Ince,West Virginia,4622769035,Short Gown,78,0.04
112381,12/12/16 22:58,300000269,Gabrielle,Powell,Missouri,1940915493,Long Gown,68.77,0.1
112380,12/12/16 22:57,100000299,Zoe,Johnston,Illinoi,8058527540,Jeans,35.91,0.04
112379,12/12/16 22:55,300000686,Stephen,Taylor,Colorado,6548962456,Dust Ruffle,65.79,0.03
112378,12/12/16 22:55,100000895,Hannah,Terry,Colorado,7690258628,Baby Blanket,21.93,0.08
112377,12/12/16 22:55,300000364,Katherine,Howard,Minnesota,3126356136,Formal Dress,99.9,0.01
112376,12/12/16 22:53,200000865,Kimberly,Cornish,Kentucky,8948840620,Gloves,19.8,0.01
112375,12/12/16 22:53,200000855,John,Campbell,Georgia,2178891798,Hand Towel,18.17,0.02
112374,12/12/16 22:52,100000126,Benjamin,Blake,Louisiana,3305177499,Coveralls (long sleeve),95.88,0.05
112373,12/12/16 22:52,100000475,Kevin,James,Hawaii,7502168586,Baby Quilt,38.06,0.09
112372,12/12/16 22:50,300000395,Gavin,Oliver,Texas,1940915493,Long Gown,68.77,0.01
112371,12/12/16 22:49,100000034,Jake,Wilson,Montan,3132788435,Coat,30.06,0
112370,12/12/16 22:49,200000265,Tim,Sanderson,Nevada,5997626126,Coat/Jacket,39.55,0.05
112369,12/12/16 22:47,200000406,Ian,May,Massachusetts,8619953091,Pillowcase,18.96,0.1
112368,12/12/16 22:45,100000246,Justin,Paterson,North Carolina,8624682735,Coat,77.77,0.01
112367,12/12/16 22:44,100000195,Amanda,Young,North Dakota,5187883584,Dish Towel,49.5,0.09
112366,12/12/16 22:43,100000305,Kevin,Springer,Rhode Island,3819369487,Dish Towel,7.84,0.02
112365,12/12/16 22:43,100000232,Trevor,King,Colorado,4934584980,Nylon Pants,55.86,0.07
112364,12/12/16 22:42,200000099,Robert,May,Rhode Island,3132788435,Coat,30.06,0.09
112363,12/12/16 22:41,200000462,Paul,Martin,Maryland,4538875409,Couch Cover,79.8,0.03
112362,12/12/16 22:41,100000606,Ruth,Mackenzie,Texas,8624682735,Coat,77.77,0.09
112361,12/12/16 22:41,300000553,Zoe,Ferguson,Illinoi,5127562193,Robe,95.76,0.06
112360,12/12/16 22:40,300000468,Jasmine,Allan,Montan,8675740287,Baby Quilt,47.76,0.01
112359,12/12/16 22:40,200000067,Dan,Ellison,West Virginia,2020397001,Men's Pajama Set,23.1,0.03
112358,12/12/16 22:37,100000330,Wendy,Turner,Massachusetts,3382973348,Top,81.76,0.05
112357,12/12/16 22:32,100000772,Alexander,Anderson,Arkansas,5480721202,Shirt,67.83,0.01
112356,12/12/16 22:32,200000363,Brandon,Johnston,New York,9166887914,Sweater,95.76,0.04
112355,12/12/16 22:31,100000563,Joanne,Mackenzie,North Carolina,6991736764,Pillow Sham,19.8,0
112354,12/12/16 22:31,200000018,Samantha,Coleman,Minnesota,3135576553,Underwear,5.88,0.04
112353,12/12/16 22:31,100000443,Justin,Hodges,Delaware,2524845521,Gown & Robe Set,105.6,0.03
112352,12/12/16 22:31,200000029,Lucas,Mackenzie,Idaho,4538875409,Couch Cover,79.8,0.1
112351,12/12/16 22:30,100000278,Irene,Vaughan,Arkansas,2926937052,Washcloth,10.78,0.09
112350,12/12/16 22:30,200000909,Melanie,Hunter,Montan,6182400847,Blazer,26.88,0.08
112349,12/12/16 22:29,100000571,Connor,Harris,Kansas,8269421724,Long Overalls,124.75,0.02
112348,12/12/16 22:29,100000546,Donna,Johnston,Connecticut,3256419181,Short Slip,102,0.02
112347,12/12/16 22:27,100000280,Stephanie,Ogden,Ohio,8241463559,Wallet,49.75,0.07
112346,12/12/16 22:27,200000349,Cameron,Duncan,Arizona,1284609276,Sweater,95.76,0.01
112345,12/12/16 22:27,100000232,Trevor,King,Colorado,8864799421,Valance,31.8,0.07
112344,12/12/16 22:23,100000286,Ruth,Lambert,Idaho,3126356136,Formal Dress,99.9,0.08
112343,12/12/16 22:20,100000876,Tracey,Pullman,Wisconsin,3405268556,Handbag,114.77,0.09
112342,12/12/16 22:16,300000466,Amy,Davies,New York,4619440506,Shorts,69.75,0.02
112341,12/12/16 22:14,300000358,Simon,Morrison,Colorado,7502168586,Baby Quilt,38.06,0.04
112340,12/12/16 22:12,300000652,Chloe,Forsyth,Texas,3495221948,Suit & 2 pc Dress,38.12,0.04
112339,12/12/16 22:12,300000168,Pippa,Wilson,Michigan,6265788387,Commode Cover,58.1,0.05
112338,12/12/16 22:11,200000819,Katherine,Grant,Illinoi,2926937052,Washcloth,10.78,0.05
112337,12/12/16 22:11,400000272,Rose,Blake,West Virginia,9313710898,Dish Towel,32.23,0.08
112336,12/12/16 22:10,100000860,Rebecca,Ross,Texas,8619953091,Pillowcase,18.96,0.05
112335,12/12/16 22:09,100000162,Emma,Peters,New York,6228611532,Valance,47.76,0.05
112334,12/12/16 22:09,100000616,Alison,Cornish,Alabama,9873264896,Hat,10.89,0.1
112333,12/12/16 22:09,200000165,Paul,Harris,Massachusetts,8143229140,Shower Shoes,27.86,0.09
112332,12/12/16 22:08,100000190,Vanessa,Avery,South Dakota,6697166886,Coat,159.8,0.05
112331,12/12/16 22:08,100000092,Jane,Forsyth,New Mexico,8438262686,Robe,29.88,0.1
112330,12/12/16 22:06,300000430,Amy,Welch,Vermont,7463357829,Infant 2 Piece Set,49.8,0.08
112329,12/12/16 22:03,100000053,Madeleine,Ellison,Rhode Island,3405268556,Handbag,114.77,0.09
112328,12/12/16 22:03,100000335,Karen,May,Alaska,8624682735,Coat,77.77,0.07
112327,12/12/16 22:02,100000862,Jack,Young,Virginia,4584868492,T-shirt,61.38,0.03
112326,12/12/16 22:01,300000530,Chloe,Hill,Maine,4934584980,Nylon Pants,55.86,0.05
112325,12/12/16 22:00,200000458,Lucas,Tucker,Indiana,5480721202,Shirt,67.83,0
112324,12/12/16 21:58,100000679,Yvonne,Lambert,Massachusetts,8675740287,Baby Quilt,47.76,0.07
112323,12/12/16 21:58,100000278,Irene,Vaughan,Arkansas,5857761910,Gowns/Pajamas,28.14,0.09
112322,12/12/16 21:58,100000724,Una,Blake,Texas,1284609276,Sweater,95.76,0.04
112321,12/12/16 21:58,100000677,Dominic,Langdon,North Carolina,2430071492,Dust Ruffle,41.86,0.04
112320,12/12/16 21:57,100000222,Jessica,Morrison,Oklahoma,1988250904,Coat,74.16,0
112319,12/12/16 21:56,100000618,Andrew,Wright,Wyomin,9873264896,Hat,10.89,0.08
112318,12/12/16 21:53,300000524,Brandon,Clark,New Hampshire,7425260271,Mattress Cover,35.44,0
112317,12/12/16 21:50,100000218,Theresa,Grant,Nebraska,1737807900,Tie,68.64,0.08
112316,12/12/16 21:48,100000235,Jessica,James,Arkansas,5187373849,Short Slip,12.87,0.04
112315,12/12/16 21:47,100000253,Lauren,Ball,Louisiana,8438262686,Robe,29.88,0.03
112314,12/12/16 21:47,100000379,Melanie,Henderson,Arkansas,4327321762,Dress,69.75,0.02
112313,12/12/16 21:45,100000838,Felicity,MacLeod,Vermont,9313710898,Dish Towel,32.23,0
112312,12/12/16 21:44,100000835,Leonard,Gibson,Wyomin,2491559336,Jeans,104.79,0.06
112311,12/12/16 21:43,100000282,Theresa,Marshall,Arizona,9873264896,Hat,10.89,0.04
112310,12/12/16 21:42,300000009,Ruth,Campbell,Maine,7463357829,Infant 2 Piece Set,49.8,0.03
112309,12/12/16 21:40,200000579,James,Glover,Oregon,4391642886,Men's Pajama Set,83.79,0.03
112308,12/12/16 21:40,200000662,Trevor,Skinner,Louisiana,2113413915,Shorts,59.33,0.1
112307,12/12/16 21:39,100000926,Dan,Johnston,Rhode Island,5187883584,Dish Towel,49.5,0.06
112306,12/12/16 21:35,100000423,Wendy,Metcalfe,Texas,1988250904,Coat,74.16,0
112305,12/12/16 21:35,200000608,Adrian,Wright,Arizona,8624682735,Coat,77.77,0
112304,12/12/16 21:34,200000265,Tim,Sanderson,Nevada,7463357829,Infant 2 Piece Set,49.8,0.05
112303,12/12/16 21:32,100000335,Karen,May,Alaska,4584868492,T-shirt,61.38,0.07
112302,12/12/16 21:30,400000434,Penelope,Paterson,Nebraska,3795753080,Jeans,38.1,0.01
112301,12/12/16 21:29,100000042,Diane,Black,Illinoi,2020397001,Men's Pajama Set,23.1,0.06
112300,12/12/16 21:29,100000232,Trevor,King,Colorado,3890778939,Suit & 2 pc Dress,125.16,0.07
112299,12/12/16 21:27,100000573,Sam,Howard,Alabama,3382973348,Top,81.76,0.09
112298,12/12/16 21:27,100000893,Donna,Butler,Iowa,1737807900,Tie,68.64,0.08
112297,12/12/16 21:25,200000008,Lisa,Knox,Oregon,8213207925,Underwear & Boxers,23.76,0.06
112296,12/12/16 21:22,100000436,Bella,Hemmings,Arkansas,4622769035,Short Gown,78,0.01
112295,12/12/16 21:21,300000732,Joshua,MacLeod,South Dakota,1319286996,Gowns/Pajamas,47.43,0.01
112294,12/12/16 21:20,200000110,Tim,Jones,Kansas,7502168586,Baby Quilt,38.06,0
112293,12/12/16 21:20,300000767,Chloe,Bond,West Virginia,6697166886,Coat,159.8,0.01
112292,12/12/16 21:20,400000600,Nicola,Graham,Delaware,3405268556,Handbag,114.77,0.09
112291,12/12/16 21:19,100000249,Brandon,Bower,South Dakota,2557931901,Short Gown,47.76,0.04
112290,12/12/16 21:19,100000881,Joan,Nash,Pennsylvani,5857761910,Gowns/Pajamas,28.14,0.07
112289,12/12/16 21:18,200000118,Adam,McGrath,Washington,6182400847,Blazer,26.88,0
112288,12/12/16 21:16,100000121,Ian,Slater,Alabama,9870137717,Crib Sheet,53.9,0.1
112287,12/12/16 21:12,100000136,Christopher,Mackenzie,Maryland,6697166886,Coat,159.8,0.03
112286,12/12/16 21:11,100000781,Sonia,Welch,Ohio,5050067655,Bottoms,66.96,0.02
112285,12/12/16 21:07,300000510,Peter,Scott,Rhode Island,7833392032,Skirt,55.86,0.06
112284,12/12/16 21:04,300000510,Peter,Scott,Rhode Island,8262662751,Suit,109.89,0.06
112283,12/12/16 21:03,300000729,James,Quinn,Delaware,8713824671,Infant 2 Piece Set,48.6,0.02
112282,12/12/16 21:01,100000086,Matt,McGrath,New Mexico,8713824671,Infant 2 Piece Set,48.6,0.08
112281,12/12/16 20:58,200000844,Sarah,Blake,Massachusetts,1336619171,Slacks,63.84,0.09
112280,12/12/16 20:57,200000671,Carolyn,Arnold,Mississippi,4584868492,T-shirt,61.38,0.1
112279,12/12/16 20:56,300000735,John,Anderson,Arizona,2782517448,Belt,45.77,0.09
112278,12/12/16 20:56,100000228,Virginia,Howard,New Jersey,3405268556,Handbag,114.77,0.01
112277,12/12/16 20:56,100000205,Anna,Lee,Maine,9916068026,Gowns/Pajamas,118.14,0.05
112276,12/12/16 20:55,100000218,Theresa,Grant,Nebraska,2926937052,Washcloth,10.78,0.08
112275,12/12/16 20:54,200000683,Piers,Gray,New York,3819369487,Dish Towel,7.84,0.07
112274,12/12/16 20:54,200000414,Sebastian,Langdon,Alabama,2782517448,Belt,45.77,0.06
112273,12/12/16 20:54,100000012,Benjamin,Grant,Utah,5997626126,Coat/Jacket,39.55,0
112272,12/12/16 20:54,200000459,Charles,Brown,Arizona,8586814459,Gown & Robe Set,65.64,0.04
112271,12/12/16 20:50,100000174,Penelope,Glover,Ohio,1336619171,Slacks,63.84,0.04
112270,12/12/16 20:49,100000314,Nicola,Clarkson,West Virginia,5127562193,Robe,95.76,0
112269,12/12/16 20:48,100000826,Sean,Burgess,New Jersey,8713824671,Infant 2 Piece Set,48.6,0.1
112268,12/12/16 20:48,100000543,Chloe,Dickens,Georgia,8864799421,Valance,31.8,0.01
112267,12/12/16 20:47,200000264,Lily,Davies,Wyomin,9166887914,Sweater,95.76,0.03
112266,12/12/16 20:42,300000634,Heather,Mackay,New York,1284609276,Sweater,95.76,0.04
112265,12/12/16 20:41,200000483,Anthony,Gill,Alaska,2113413915,Shorts,59.33,0.1
112264,12/12/16 20:40,100000312,Blake,Hudson,Indiana,1303837083,Suit,19.4,0.1
112263,12/12/16 20:39,200000026,Richard,Fraser,Rhode Island,9870137717,Crib Sheet,53.9,0
